train/explained_variance,time/total_timesteps,train/approx_kl,eval/mean_ep_length,train/entropy_loss,train/n_updates,train/clip_fraction,eval/success_rate,train/clip_range,train/learning_rate,train/loss,train/value_loss,eval/mean_reward,train/policy_gradient_loss,train/std,stage0/distance_reward/env_1,stage0/success_rate/env_1,stage0/reward/env_1,stage0/pose_reward/env_1,stage0/success_rate/env_3,stage0/distance_reward/env_3,stage0/reward/env_3,stage0/pose_reward/env_3,stage0/reward/env_5,stage0/success_rate/env_5,stage0/distance_reward/env_5,stage0/pose_reward/env_5,stage0/success_rate/env_7,stage0/pose_reward/env_7,stage0/distance_reward/env_7,stage0/reward/env_7,stage0/distance_reward/env_9,stage0/success_rate/env_9,stage0/reward/env_9,stage0/pose_reward/env_9,stage0/pose_reward/env_11,stage0/success_rate/env_11,stage0/reward/env_11,stage0/distance_reward/env_11,stage0/distance_reward/env_13,stage0/reward/env_13,stage0/success_rate/env_13,stage0/pose_reward/env_13,stage0/distance_reward/env_15,stage0/success_rate/env_15,stage0/reward/env_15,stage0/pose_reward/env_15,stage0/success_rate/env_6,stage0/pose_reward/env_6,stage0/distance_reward/env_6,stage0/reward/env_6,stage0/reward/env_4,stage0/success_rate/env_4,stage0/pose_reward/env_4,stage0/distance_reward/env_4,stage1/success_rate/env_6,stage1/distance_reward/env_6,stage1/pose_reward/env_6,stage1/reward/env_6,stage1/reward/env_4,stage1/distance_reward/env_4,stage1/pose_reward/env_4,stage1/success_rate/env_4,stage0/reward/env_2,stage0/success_rate/env_2,stage0/distance_reward/env_2,stage0/pose_reward/env_2,stage0/pose_reward/env_0,stage0/distance_reward/env_0,stage0/success_rate/env_0,stage0/reward/env_0,stage0/reward/env_12,stage0/pose_reward/env_12,stage0/distance_reward/env_12,stage0/success_rate/env_12,stage0/distance_reward/env_8,stage0/pose_reward/env_8,stage0/success_rate/env_8,stage0/reward/env_8,stage0/pose_reward/env_14,stage0/success_rate/env_14,stage0/reward/env_14,stage0/distance_reward/env_14,stage2/distance_reward/env_2,stage2/success_rate/env_2,stage2/reward/env_2,stage2/pose_reward/env_2,stage2/pose_reward/env_0,stage2/distance_reward/env_0,stage2/reward/env_0,stage2/success_rate/env_0,stage3/pose_reward/env_10,stage3/distance_reward/env_10,stage3/success_rate/env_10,stage3/reward/env_10,stage3/success_rate/env_4,stage3/distance_reward/env_4,stage3/pose_reward/env_4,stage3/reward/env_4,stage2/success_rate/env_12,stage2/reward/env_12,stage2/pose_reward/env_12,stage2/distance_reward/env_12,stage0/distance_reward/env_10,stage0/pose_reward/env_10,stage0/reward/env_10,stage0/success_rate/env_10,stage3/pose_reward/env_0,stage3/success_rate/env_0,stage3/distance_reward/env_0,stage3/reward/env_0,stage1/success_rate/env_10,stage1/pose_reward/env_10,stage1/reward/env_10,stage1/distance_reward/env_10,stage3/distance_reward/env_8,stage3/reward/env_8,stage3/success_rate/env_8,stage3/pose_reward/env_8,stage2/success_rate/env_6,stage2/reward/env_6,stage2/distance_reward/env_6,stage2/pose_reward/env_6,stage1/distance_reward/env_12,stage1/success_rate/env_12,stage1/pose_reward/env_12,stage1/reward/env_12,stage1/pose_reward/env_2,stage1/reward/env_2,stage1/success_rate/env_2,stage1/distance_reward/env_2,stage2/distance_reward/env_10,stage2/reward/env_10,stage2/pose_reward/env_10,stage2/success_rate/env_10,stage1/success_rate/env_8,stage1/pose_reward/env_8,stage1/distance_reward/env_8,stage1/reward/env_8,stage1/distance_reward/env_14,stage1/pose_reward/env_14,stage1/success_rate/env_14,stage1/reward/env_14,stage2/distance_reward/env_8,stage2/pose_reward/env_8,stage2/reward/env_8,stage2/success_rate/env_8,stage3/success_rate/env_2,stage3/distance_reward/env_2,stage3/reward/env_2,stage3/pose_reward/env_2,stage2/reward/env_14,stage2/success_rate/env_14,stage2/pose_reward/env_14,stage2/distance_reward/env_14,stage3/pose_reward/env_12,stage3/reward/env_12,stage3/distance_reward/env_12,stage3/success_rate/env_12,stage1/reward/env_0,stage1/success_rate/env_0,stage1/pose_reward/env_0,stage1/distance_reward/env_0,stage3/distance_reward/env_14,stage3/success_rate/env_14,stage3/reward/env_14,stage3/pose_reward/env_14,stage2/pose_reward/env_4,stage2/distance_reward/env_4,stage2/reward/env_4,stage2/success_rate/env_4,stage3/reward/env_6,stage3/pose_reward/env_6,stage3/distance_reward/env_6,stage3/success_rate/env_6,stage1/pose_reward/env_5,stage1/distance_reward/env_5,stage1/success_rate/env_5,stage1/reward/env_5,stage1/reward/env_7,stage1/distance_reward/env_7,stage1/pose_reward/env_7,stage1/success_rate/env_7,stage1/pose_reward/env_3,stage1/reward/env_3,stage1/success_rate/env_3,stage1/distance_reward/env_3,stage1/success_rate/env_13,stage1/reward/env_13,stage1/pose_reward/env_13,stage1/distance_reward/env_13,stage1/success_rate/env_9,stage1/reward/env_9,stage1/pose_reward/env_9,stage1/distance_reward/env_9,stage1/reward/env_1,stage1/success_rate/env_1,stage1/pose_reward/env_1,stage1/distance_reward/env_1,stage1/pose_reward/env_11,stage1/distance_reward/env_11,stage1/success_rate/env_11,stage1/reward/env_11,stage1/pose_reward/env_15,stage1/distance_reward/env_15,stage1/success_rate/env_15,stage1/reward/env_15,stage2/success_rate/env_9,stage2/reward/env_9,stage2/pose_reward/env_9,stage2/distance_reward/env_9,stage2/distance_reward/env_13,stage2/success_rate/env_13,stage2/pose_reward/env_13,stage2/reward/env_13,stage2/reward/env_5,stage2/pose_reward/env_5,stage2/success_rate/env_5,stage2/distance_reward/env_5,stage2/success_rate/env_11,stage2/distance_reward/env_11,stage2/reward/env_11,stage2/pose_reward/env_11,stage2/reward/env_7,stage2/pose_reward/env_7,stage2/success_rate/env_7,stage2/distance_reward/env_7,stage2/reward/env_3,stage2/pose_reward/env_3,stage2/distance_reward/env_3,stage2/success_rate/env_3,stage2/distance_reward/env_1,stage2/pose_reward/env_1,stage2/reward/env_1,stage2/success_rate/env_1,stage2/reward/env_15,stage2/success_rate/env_15,stage2/pose_reward/env_15,stage2/distance_reward/env_15,stage3/distance_reward/env_3,stage3/success_rate/env_3,stage3/pose_reward/env_3,stage3/reward/env_3,stage3/reward/env_11,stage3/distance_reward/env_11,stage3/pose_reward/env_11,stage3/success_rate/env_11,stage3/distance_reward/env_5,stage3/success_rate/env_5,stage3/pose_reward/env_5,stage3/reward/env_5,stage3/reward/env_7,stage3/success_rate/env_7,stage3/pose_reward/env_7,stage3/distance_reward/env_7,stage3/success_rate/env_9,stage3/distance_reward/env_9,stage3/pose_reward/env_9,stage3/reward/env_9,stage3/distance_reward/env_15,stage3/reward/env_15,stage3/pose_reward/env_15,stage3/success_rate/env_15,stage3/distance_reward/env_13,stage3/pose_reward/env_13,stage3/success_rate/env_13,stage3/reward/env_13,stage3/reward/env_1,stage3/distance_reward/env_1,stage3/pose_reward/env_1,stage3/success_rate/env_1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-39.137966,-38.8713,-208.67674481838088,0.36666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,912000,,102.2,,,,0.5,,,,,-17.297370400000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8339224,,0.026889801,,-7.382872072421014,280,0.296002197265625,,0.2,0.0003,0.9902032017707825,4.225017162971199,,0.007480981209664605,0.8274716138839722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-207.93512924704558,-40.39126,0.3333333333333333,-40.05792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-221.65727289847794,0.2,-45.372704,-44.772705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-2.6115298937882305,-16.98757,-15.987573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-13.588809,-8.213788943535926,-12.588812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-41.35527,-200.96905319239474,-40.95527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-42.47213,0.3,-42.872135,-204.4001038233885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.16084,1.0,-17.160833,-1.6467170460329899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.261074,0.23333333333333334,-46.79439,-249.64621508642225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-34.36403,-130.5895266372807,-34.364025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.167180766497541,-12.603479,1.0,-13.603477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.3333333333333333,-39.193718,-39.527035,-190.09063140311758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.8538513716621803,-34.483627,-33.483627,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40.742268,-41.008938,0.36666666666666664,-179.24809727358635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.096579,-2.607283300718778,-16.096579,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.076327633011774,-28.34658,0.6666666666666666,-28.013247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.075869,-2.9473443065769174,1.0,-16.075872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-224.45429957602238,-37.76844,-37.968433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.67943,-3.6837626923774454,-33.679436,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8519706,,0.027822614,,-7.32805946227163,290,0.2969757080078125,,0.2,0.0003,1.6166129112243652,3.740031820349395,,0.006199757522699656,0.8216058015823364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.030109,-14.030104,-10.271819171118834,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.798732,1.0,-10.539171973041812,-12.798736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.910336,0.4666666666666667,-37.976997,-233.40328461637938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-34.553593,-3.838576897620155,-35.55359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.186102,1.0,-2.2730669120782694,-17.186098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.296778,-2.5680470587897517,-17.296774,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-8.518503036106948,-13.776507,-12.776506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8191447758342554,1.0,-16.479128,-17.47913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,960000,,82.0,,,,0.5,,,,,-17.7066725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-34.289906,0.5333333333333333,-34.356567,-122.23893211230784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.884943,-28.55161,0.6666666666666666,-4.400323573838749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.94432,1.0,-35.944313,-4.184687586845796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.473012,1.0,-10.883084443773953,-13.473011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-11.09306468936197,-12.6891365,-13.689136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35.943142,-34.94313,-3.986965878890081,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
